lsoa,value,percent,rank,mode_code
E01014431,12,0.979,16051,9
E01014431,66,5.383,16051,10
E01014431,10,0.816,16051,11
E01014431,633,51.631,16051,12
E01014438,193,15.197,14778,1
E01014438,0,0,14778,2
E01014438,3,0.236,14778,3
E01014438,23,1.811,14778,4
E01014438,1,0.079,14778,5
E01014438,6,0.472,14778,6
E01014438,229,18.031,14778,7
E01014438,24,1.89,14778,8
E01014438,15,1.181,14778,9
E01014438,78,6.142,14778,10
E01014438,3,0.236,14778,11
E01014438,695,54.724,14778,12
E01014437,228,15.911,12016,1
E01014437,0,0,12016,2
E01014437,5,0.349,12016,3
E01014437,22,1.535,12016,4
E01014437,3,0.209,12016,5
E01014437,6,0.419,12016,6
E01014437,211,14.724,12016,7
E01014437,25,1.745,12016,8
E01014437,11,0.768,12016,9
E01014437,113,7.886,12016,10
E01014437,8,0.558,12016,11
E01014437,801,55.897,12016,12
E01014438,193,15.197,14778,1
E01014438,0,0,14778,2
E01014438,3,0.236,14778,3
E01014438,23,1.811,14778,4
E01014438,1,0.079,14778,5
E01014438,6,0.472,14778,6
E01014438,229,18.031,14778,7
E01014438,24,1.89,14778,8
E01014438,15,1.181,14778,9
E01014438,78,6.142,14778,10
E01014438,3,0.236,14778,11
E01014438,695,54.724,14778,12
E01014435,218,12.869,31764,1
E01014435,1,0.059,31764,2
E01014435,9,0.531,31764,3
E01014435,31,1.83,31764,4
E01014435,3,0.177,31764,5
E01014435,3,0.177,31764,6
E01014435,101,5.962,31764,7
E01014435,13,0.767,31764,8
E01014435,9,0.531,31764,9
E01014435,106,6.257,31764,10
E01014435,3,0.177,31764,11
E01014435,1197,70.661,31764,12
E01014435,218,12.869,31764,1
E01014435,1,0.059,31764,2
E01014435,9,0.531,31764,3
E01014435,31,1.83,31764,4
E01014435,3,0.177,31764,5
E01014435,3,0.177,31764,6
E01014435,101,5.962,31764,7
E01014435,13,0.767,31764,8
E01014435,9,0.531,31764,9
E01014435,106,6.257,31764,10
E01014435,3,0.177,31764,11
E01014435,1197,70.661,31764,12
E01014435,218,12.869,31764,1
E01014435,1,0.059,31764,2
E01014435,9,0.531,31764,3
E01014435,31,1.83,31764,4
E01014435,3,0.177,31764,5
E01014435,3,0.177,31764,6
E01014435,101,5.962,31764,7
E01014435,13,0.767,31764,8
E01014435,9,0.531,31764,9
E01014435,106,6.257,31764,10
E01014435,3,0.177,31764,11
E01014435,1197,70.661,31764,12
E01014435,218,12.869,31764,1
E01014435,1,0.059,31764,2
E01014435,9,0.531,31764,3
E01014435,31,1.83,31764,4
E01014435,3,0.177,31764,5
E01014435,3,0.177,31764,6
E01014435,101,5.962,31764,7
E01014435,13,0.767,31764,8
E01014435,9,0.531,31764,9
E01014435,106,6.257,31764,10
E01014435,3,0.177,31764,11
E01014435,1197,70.661,31764,12
E01014436,275,17.383,29433,1
E01014436,0,0,29433,2
E01014436,6,0.379,29433,3
E01014436,37,2.339,29433,4
E01014436,3,0.19,29433,5
E01014436,1,0.063,29433,6
E01014436,134,8.47,29433,7
E01014436,17,1.075,29433,8
E01014436,24,1.517,29433,9
E01014436,134,8.47,29433,10
E01014436,4,0.253,29433,11
E01014436,947,59.861,29433,12
E01014436,275,17.383,29433,1
E01014436,0,0,29433,2
E01014436,6,0.379,29433,3
E01014436,37,2.339,29433,4
E01014436,3,0.19,29433,5
E01014436,1,0.063,29433,6
E01014436,134,8.47,29433,7
E01014436,17,1.075,29433,8
E01014436,24,1.517,29433,9
E01014436,134,8.47,29433,10
E01014436,4,0.253,29433,11
E01014436,947,59.861,29433,12
E01014436,275,17.383,29433,1
E01014436,0,0,29433,2
E01014436,6,0.379,29433,3
E01014436,37,2.339,29433,4
E01014436,3,0.19,29433,5
E01014436,1,0.063,29433,6
E01014436,134,8.47,29433,7
E01014436,17,1.075,29433,8
E01014436,24,1.517,29433,9
E01014436,134,8.47,29433,10
E01014436,4,0.253,29433,11
E01014436,947,59.861,29433,12
E01014436,275,17.383,29433,1
E01014436,0,0,29433,2
E01014436,6,0.379,29433,3
E01014436,37,2.339,29433,4
E01014436,3,0.19,29433,5
E01014436,1,0.063,29433,6
E01014436,134,8.47,29433,7
E01014436,17,1.075,29433,8
E01014436,24,1.517,29433,9
E01014436,134,8.47,29433,10
E01014436,4,0.253,29433,11
E01014436,947,59.861,29433,12
E01014436,275,17.383,29433,1
E01014436,0,0,29433,2
E01014436,6,0.379,29433,3
E01014436,37,2.339,29433,4
E01014436,3,0.19,29433,5
E01014436,1,0.063,29433,6
E01014436,134,8.47,29433,7
E01014436,17,1.075,29433,8
E01014436,24,1.517,29433,9
E01014436,134,8.47,29433,10
E01014436,4,0.253,29433,11
E01014436,947,59.861,29433,12
E01014437,228,15.911,12016,1
E01014437,0,0,12016,2
E01014437,5,0.349,12016,3
E01014437,22,1.535,12016,4
E01014437,3,0.209,12016,5
E01014437,6,0.419,12016,6
E01014437,211,14.724,12016,7
E01014437,25,1.745,12016,8
E01014437,11,0.768,12016,9
E01014437,113,7.886,12016,10
E01014437,8,0.558,12016,11
E01014437,801,55.897,12016,12
E01014437,228,15.911,12016,1
E01014437,0,0,12016,2
E01014437,5,0.349,12016,3
E01014437,22,1.535,12016,4
E01014437,3,0.209,12016,5
E01014437,6,0.419,12016,6
E01014437,211,14.724,12016,7
E01014437,25,1.745,12016,8
E01014437,11,0.768,12016,9
E01014437,113,7.886,12016,10
E01014437,8,0.558,12016,11
E01014437,801,55.897,12016,12
E01014437,228,15.911,12016,1
E01014437,0,0,12016,2
E01014437,5,0.349,12016,3
E01014437,22,1.535,12016,4
E01014437,3,0.209,12016,5
E01014437,6,0.419,12016,6
E01014437,211,14.724,12016,7
E01014437,25,1.745,12016,8
E01014437,11,0.768,12016,9
E01014437,113,7.886,12016,10
E01014437,8,0.558,12016,11
E01014437,801,55.897,12016,12
E01014438,193,15.197,14778,1
E01014438,0,0,14778,2
E01014438,3,0.236,14778,3
E01014438,23,1.811,14778,4
E01014438,1,0.079,14778,5
E01014438,6,0.472,14778,6
E01014438,229,18.031,14778,7
E01014438,24,1.89,14778,8
E01014438,15,1.181,14778,9
E01014438,78,6.142,14778,10
E01014438,3,0.236,14778,11
E01014438,695,54.724,14778,12
E01014438,193,15.197,14778,1
E01014438,0,0,14778,2
E01014438,3,0.236,14778,3
E01014438,23,1.811,14778,4
E01014438,1,0.079,14778,5
E01014438,6,0.472,14778,6
E01014438,229,18.031,14778,7
E01014438,24,1.89,14778,8
E01014438,15,1.181,14778,9
E01014438,78,6.142,14778,10
E01014438,3,0.236,14778,11
E01014438,695,54.724,14778,12
E01014437,228,15.911,12016,1
E01014437,0,0,12016,2
E01014437,5,0.349,12016,3
E01014437,22,1.535,12016,4
E01014437,3,0.209,12016,5
E01014437,6,0.419,12016,6
E01014437,211,14.724,12016,7
E01014437,25,1.745,12016,8
E01014437,11,0.768,12016,9
E01014437,113,7.886,12016,10
E01014437,8,0.558,12016,11
E01014437,801,55.897,12016,12
E01014441,290,13.842,26434,1
E01014441,0,0,26434,2
E01014441,4,0.191,26434,3
E01014441,16,0.764,26434,4
E01014441,0,0,26434,5
E01014441,6,0.286,26434,6
E01014441,595,28.401,26434,7
E01014441,29,1.384,26434,8
E01014441,9,0.43,26434,9
E01014441,42,2.005,26434,10
E01014441,12,0.573,26434,11
E01014441,1092,52.124,26434,12
E01014440,355,13.749,28479,1
E01014440,0,0,28479,2
E01014440,2,0.077,28479,3
E01014440,46,1.782,28479,4
E01014440,0,0,28479,5
E01014440,8,0.31,28479,6
E01014440,860,33.308,28479,7
E01014440,48,1.859,28479,8
E01014440,9,0.349,28479,9
E01014440,47,1.82,28479,10
E01014440,9,0.349,28479,11
E01014440,1198,46.398,28479,12
E01014440,355,13.749,28479,1
E01014440,0,0,28479,2
E01014440,2,0.077,28479,3
E01014440,46,1.782,28479,4
E01014440,0,0,28479,5
E01014440,8,0.31,28479,6
E01014440,860,33.308,28479,7
E01014440,48,1.859,28479,8
E01014440,9,0.349,28479,9
E01014440,47,1.82,28479,10
E01014440,9,0.349,28479,11
E01014440,1198,46.398,28479,12
E01014440,355,13.749,28479,1
E01014440,0,0,28479,2
E01014440,2,0.077,28479,3
E01014440,46,1.782,28479,4
E01014440,0,0,28479,5
E01014440,8,0.31,28479,6
E01014440,860,33.308,28479,7
E01014440,48,1.859,28479,8
E01014440,9,0.349,28479,9
E01014440,47,1.82,28479,10
E01014440,9,0.349,28479,11
E01014440,1198,46.398,28479,12
E01014441,290,13.842,26434,1
E01014441,0,0,26434,2
E01014441,4,0.191,26434,3
E01014441,16,0.764,26434,4
E01014441,0,0,26434,5
E01014441,6,0.286,26434,6
E01014441,595,28.401,26434,7
E01014441,29,1.384,26434,8
E01014441,9,0.43,26434,9
E01014441,42,2.005,26434,10
E01014441,12,0.573,26434,11
E01014441,1092,52.124,26434,12
E01014439,165,9.036,17055,1
E01014439,0,0,17055,2
E01014439,1,0.055,17055,3
E01014439,21,1.15,17055,4
E01014439,5,0.274,17055,5
E01014439,8,0.438,17055,6
E01014439,553,30.285,17055,7
E01014439,35,1.917,17055,8
E01014439,4,0.219,17055,9
E01014439,43,2.355,17055,10
E01014439,5,0.274,17055,11
E01014439,986,53.998,17055,12
E01014439,165,9.036,17055,1
E01014439,0,0,17055,2
E01014439,1,0.055,17055,3
E01014439,21,1.15,17055,4
E01014439,5,0.274,17055,5
E01014439,8,0.438,17055,6
E01014439,553,30.285,17055,7
E01014439,35,1.917,17055,8
E01014439,4,0.219,17055,9
E01014439,43,2.355,17055,10
E01014439,5,0.274,17055,11
E01014439,986,53.998,17055,12
E01014439,165,9.036,17055,1
E01014439,0,0,17055,2
E01014439,1,0.055,17055,3
E01014439,21,1.15,17055,4
E01014439,5,0.274,17055,5
E01014439,8,0.438,17055,6
E01014439,553,30.285,17055,7
E01014439,35,1.917,17055,8
E01014439,4,0.219,17055,9
E01014439,43,2.355,17055,10
E01014439,5,0.274,17055,11
E01014439,986,53.998,17055,12
E01014441,290,13.842,26434,1
E01014441,0,0,26434,2
E01014441,4,0.191,26434,3
E01014441,16,0.764,26434,4
E01014441,0,0,26434,5
E01014441,6,0.286,26434,6
E01014441,595,28.401,26434,7
E01014441,29,1.384,26434,8
E01014441,9,0.43,26434,9
E01014441,42,2.005,26434,10
E01014441,12,0.573,26434,11
E01014441,1092,52.124,26434,12
E01014439,165,9.036,17055,1
E01014439,0,0,17055,2
E01014439,1,0.055,17055,3
E01014439,21,1.15,17055,4
E01014439,5,0.274,17055,5
E01014439,8,0.438,17055,6
E01014439,553,30.285,17055,7
E01014439,35,1.917,17055,8
E01014439,4,0.219,17055,9
E01014439,43,2.355,17055,10
E01014439,5,0.274,17055,11
E01014439,986,53.998,17055,12
E01014439,165,9.036,17055,1
E01014439,0,0,17055,2
E01014439,1,0.055,17055,3
E01014439,21,1.15,17055,4
E01014439,5,0.274,17055,5
E01014439,8,0.438,17055,6
E01014439,553,30.285,17055,7
E01014439,35,1.917,17055,8
E01014439,4,0.219,17055,9
E01014439,43,2.355,17055,10
E01014439,5,0.274,17055,11
E01014439,986,53.998,17055,12
E01014439,165,9.036,17055,1
E01014439,0,0,17055,2
E01014439,1,0.055,17055,3
E01014439,21,1.15,17055,4
E01014439,5,0.274,17055,5
E01014439,8,0.438,17055,6
E01014439,553,30.285,17055,7
E01014439,35,1.917,17055,8
E01014439,4,0.219,17055,9
E01014439,43,2.355,17055,10
E01014439,5,0.274,17055,11
E01014439,986,53.998,17055,12
E01014440,355,13.749,28479,1
E01014440,0,0,28479,2
E01014440,2,0.077,28479,3
E01014440,46,1.782,28479,4
E01014440,0,0,28479,5
E01014440,8,0.31,28479,6
E01014440,860,33.308,28479,7
E01014440,48,1.859,28479,8
E01014440,9,0.349,28479,9
E01014440,47,1.82,28479,10
E01014440,9,0.349,28479,11
E01014440,1198,46.398,28479,12
E01014441,290,13.842,26434,1
E01014441,0,0,26434,2
E01014441,4,0.191,26434,3
E01014441,16,0.764,26434,4
E01014441,0,0,26434,5
E01014441,6,0.286,26434,6
E01014441,595,28.401,26434,7
E01014441,29,1.384,26434,8
E01014441,9,0.43,26434,9
E01014441,42,2.005,26434,10
E01014441,12,0.573,26434,11
E01014441,1092,52.124,26434,12
E01014444,277,16.577,25215,1
E01014444,0,0,25215,2
E01014444,0,0,25215,3
E01014444,35,2.095,25215,4
E01014444,0,0,25215,5
E01014444,8,0.479,25215,6
E01014444,505,30.221,25215,7
E01014444,41,2.454,25215,8
E01014444,6,0.359,25215,9
E01014444,30,1.795,25215,10
E01014444,5,0.299,25215,11
E01014444,764,45.721,25215,12
E01014444,277,16.577,25215,1
E01014444,0,0,25215,2
E01014444,0,0,25215,3
E01014444,35,2.095,25215,4
E01014444,0,0,25215,5
E01014444,8,0.479,25215,6
E01014444,505,30.221,25215,7
E01014444,41,2.454,25215,8
E01014444,6,0.359,25215,9
E01014444,30,1.795,25215,10
E01014444,5,0.299,25215,11
E01014444,764,45.721,25215,12
E01014445,141,8.226,9106,1
E01014445,0,0,9106,2
E01014445,2,0.117,9106,3
E01014445,63,3.676,9106,4
E01014445,2,0.117,9106,5
E01014445,9,0.525,9106,6
E01014445,463,27.013,9106,7
E01014445,46,2.684,9106,8
E01014445,6,0.35,9106,9
E01014445,47,2.742,9106,10
E01014445,10,0.583,9106,11
E01014445,925,53.967,9106,12
E01014442,286,17.198,24837,1
E01014442,0,0,24837,2
E01014442,1,0.06,24837,3
E01014442,46,2.766,24837,4
E01014442,7,0.421,24837,5
E01014442,3,0.18,24837,6
E01014442,473,28.443,24837,7
E01014442,39,2.345,24837,8
E01014442,5,0.301,24837,9
E01014442,28,1.684,24837,10
E01014442,9,0.541,24837,11
E01014442,766,46.061,24837,12
E01014442,286,17.198,24837,1
E01014442,0,0,24837,2
E01014442,1,0.06,24837,3
E01014442,46,2.766,24837,4
E01014442,7,0.421,24837,5
E01014442,3,0.18,24837,6
E01014442,473,28.443,24837,7
E01014442,39,2.345,24837,8
E01014442,5,0.301,24837,9
E01014442,28,1.684,24837,10
E01014442,9,0.541,24837,11
E01014442,766,46.061,24837,12
E01014445,141,8.226,9106,1
E01014445,0,0,9106,2
E01014445,2,0.117,9106,3
E01014445,63,3.676,9106,4
E01014445,2,0.117,9106,5
E01014445,9,0.525,9106,6
E01014445,463,27.013,9106,7
E01014445,46,2.684,9106,8
E01014445,6,0.35,9106,9
E01014445,47,2.742,9106,10
E01014445,10,0.583,9106,11
E01014445,925,53.967,9106,12
E01014443,299,18.445,25887,1
E01014443,0,0,25887,2
E01014443,3,0.185,25887,3
E01014443,36,2.221,25887,4
E01014443,3,0.185,25887,5
E01014443,5,0.308,25887,6
E01014443,433,26.712,25887,7
E01014443,26,1.604,25887,8
E01014443,3,0.185,25887,9
E01014443,32,1.974,25887,10
E01014443,10,0.617,25887,11
E01014443,771,47.563,25887,12
E01014442,286,17.198,24837,1
E01014442,0,0,24837,2
E01014442,1,0.06,24837,3
E01014442,46,2.766,24837,4
E01014442,7,0.421,24837,5
E01014442,3,0.18,24837,6
E01014442,473,28.443,24837,7
E01014442,39,2.345,24837,8
E01014442,5,0.301,24837,9
E01014442,28,1.684,24837,10
E01014442,9,0.541,24837,11
E01014442,766,46.061,24837,12
E01014444,277,16.577,25215,1
E01014444,0,0,25215,2
E01014444,0,0,25215,3
E01014444,35,2.095,25215,4
E01014444,0,0,25215,5
E01014444,8,0.479,25215,6
E01014444,505,30.221,25215,7
E01014444,41,2.454,25215,8
E01014444,6,0.359,25215,9
E01014444,30,1.795,25215,10
E01014444,5,0.299,25215,11
E01014444,764,45.721,25215,12
E01014445,141,8.226,9106,1
E01014445,0,0,9106,2
E01014445,2,0.117,9106,3
E01014445,63,3.676,9106,4
E01014445,2,0.117,9106,5
E01014445,9,0.525,9106,6
E01014445,463,27.013,9106,7
E01014445,46,2.684,9106,8
E01014445,6,0.35,9106,9
E01014445,47,2.742,9106,10
E01014445,10,0.583,9106,11
E01014445,925,53.967,9106,12
E01014445,141,8.226,9106,1
E01014445,0,0,9106,2
E01014445,2,0.117,9106,3
E01014445,63,3.676,9106,4
E01014445,2,0.117,9106,5
E01014445,9,0.525,9106,6
E01014445,463,27.013,9106,7
E01014445,46,2.684,9106,8
E01014445,6,0.35,9106,9
E01014445,47,2.742,9106,10
E01014445,10,0.583,9106,11
E01014445,925,53.967,9106,12
E01014444,277,16.577,25215,1
E01014444,0,0,25215,2
E01014444,0,0,25215,3
E01014444,35,2.095,25215,4
E01014444,0,0,25215,5
E01014444,8,0.479,25215,6
E01014444,505,30.221,25215,7
E01014444,41,2.454,25215,8
E01014444,6,0.359,25215,9
E01014444,30,1.795,25215,10
E01014444,5,0.299,25215,11
E01014444,764,45.721,25215,12
E01014445,141,8.226,9106,1
E01014445,0,0,9106,2
E01014445,2,0.117,9106,3
E01014445,63,3.676,9106,4
E01014445,2,0.117,9106,5
E01014445,9,0.525,9106,6
E01014445,463,27.013,9106,7
E01014445,46,2.684,9106,8
E01014445,6,0.35,9106,9
E01014445,47,2.742,9106,10
E01014445,10,0.583,9106,11
E01014445,925,53.967,9106,12
E01014443,299,18.445,25887,1
E01014443,0,0,25887,2
E01014443,3,0.185,25887,3
E01014443,36,2.221,25887,4
E01014443,3,0.185,25887,5
E01014443,5,0.308,25887,6
E01014443,433,26.712,25887,7
E01014443,26,1.604,25887,8
E01014443,3,0.185,25887,9
E01014443,32,1.974,25887,10
E01014443,10,0.617,25887,11
E01014443,771,47.563,25887,12
E01014442,286,17.198,24837,1
E01014442,0,0,24837,2
E01014442,1,0.06,24837,3
E01014442,46,2.766,24837,4
E01014442,7,0.421,24837,5
E01014442,3,0.18,24837,6
E01014442,473,28.443,24837,7
E01014442,39,2.345,24837,8
E01014442,5,0.301,24837,9
E01014442,28,1.684,24837,10
E01014442,9,0.541,24837,11
E01014442,766,46.061,24837,12
E01014443,299,18.445,25887,1
E01014443,0,0,25887,2
E01014443,3,0.185,25887,3
E01014443,36,2.221,25887,4
E01014443,3,0.185,25887,5
E01014443,5,0.308,25887,6
E01014443,433,26.712,25887,7
E01014443,26,1.604,25887,8
E01014443,3,0.185,25887,9
E01014443,32,1.974,25887,10
E01014443,10,0.617,25887,11
E01014443,771,47.563,25887,12
E01014443,299,18.445,25887,1
E01014443,0,0,25887,2
E01014443,3,0.185,25887,3
E01014443,36,2.221,25887,4
E01014443,3,0.185,25887,5
E01014443,5,0.308,25887,6
E01014443,433,26.712,25887,7
E01014443,26,1.604,25887,8
E01014443,3,0.185,25887,9
E01014443,32,1.974,25887,10
E01014443,10,0.617,25887,11
E01014443,771,47.563,25887,12
E01014442,286,17.198,24837,1
E01014442,0,0,24837,2
E01014442,1,0.06,24837,3
E01014442,46,2.766,24837,4
E01014442,7,0.421,24837,5
E01014442,3,0.18,24837,6
E01014442,473,28.443,24837,7
E01014442,39,2.345,24837,8
E01014442,5,0.301,24837,9
E01014442,28,1.684,24837,10
E01014442,9,0.541,24837,11
E01014442,766,46.061,24837,12
E01014442,286,17.198,24837,1
E01014442,0,0,24837,2
E01014442,1,0.06,24837,3
E01014442,46,2.766,24837,4
E01014442,7,0.421,24837,5
E01014442,3,0.18,24837,6
E01014442,473,28.443,24837,7
E01014442,39,2.345,24837,8
E01014442,5,0.301,24837,9
E01014442,28,1.684,24837,10
E01014442,9,0.541,24837,11
E01014442,766,46.061,24837,12
E01014443,299,18.445,25887,1
E01014443,0,0,25887,2
E01014443,3,0.185,25887,3
E01014443,36,2.221,25887,4
E01014443,3,0.185,25887,5
E01014443,5,0.308,25887,6
E01014443,433,26.712,25887,7
E01014443,26,1.604,25887,8
E01014443,3,0.185,25887,9
E01014443,32,1.974,25887,10
E01014443,10,0.617,25887,11
E01014443,771,47.563,25887,12
E01014444,277,16.577,25215,1
E01014444,0,0,25215,2
E01014444,0,0,25215,3
E01014444,35,2.095,25215,4
E01014444,0,0,25215,5
E01014444,8,0.479,25215,6
E01014444,505,30.221,25215,7
E01014444,41,2.454,25215,8
E01014444,6,0.359,25215,9
E01014444,30,1.795,25215,10
E01014444,5,0.299,25215,11
E01014444,764,45.721,25215,12
E01014446,7,0.582,20141,9
E01014446,260,21.613,20141,1
E01014446,1,0.083,20141,2
E01014446,1,0.083,20141,3
E01014446,14,1.164,20141,4
E01014446,1,0.083,20141,5
E01014446,3,0.249,20141,6
E01014446,304,25.27,20141,7
E01014446,19,1.579,20141,8
E01014446,26,2.161,20141,10
E01014446,5,0.416,20141,11
E01014446,562,46.717,20141,12
E01014446,7,0.582,20141,9
E01014446,260,21.613,20141,1
E01014446,1,0.083,20141,2
E01014446,1,0.083,20141,3
E01014446,14,1.164,20141,4
E01014446,1,0.083,20141,5
E01014446,3,0.249,20141,6
E01014446,304,25.27,20141,7
E01014446,19,1.579,20141,8
E01014446,26,2.161,20141,10
E01014446,5,0.416,20141,11
E01014446,562,46.717,20141,12
E01014446,7,0.582,20141,9
E01014446,260,21.613,20141,1
E01014446,1,0.083,20141,2
E01014446,1,0.083,20141,3
E01014446,14,1.164,20141,4
E01014446,1,0.083,20141,5
E01014446,3,0.249,20141,6
E01014446,304,25.27,20141,7
E01014446,19,1.579,20141,8
E01014446,26,2.161,20141,10
E01014446,5,0.416,20141,11
E01014446,562,46.717,20141,12
E01014446,7,0.582,20141,9
E01014446,260,21.613,20141,1
E01014446,1,0.083,20141,2
E01014446,1,0.083,20141,3
E01014446,14,1.164,20141,4
E01014446,1,0.083,20141,5
E01014446,3,0.249,20141,6
E01014446,304,25.27,20141,7
E01014446,19,1.579,20141,8
E01014446,26,2.161,20141,10
E01014446,5,0.416,20141,11
E01014446,562,46.717,20141,12
E01014447,343,17.219,16539,1
E01014447,0,0,16539,2
E01014447,4,0.201,16539,3
E01014447,24,1.205,16539,4
E01014447,5,0.251,16539,5
E01014447,10,0.502,16539,6
E01014447,533,26.757,16539,7
E01014447,29,1.456,16539,8
E01014447,14,0.703,16539,9
E01014447,51,2.56,16539,10
E01014447,11,0.552,16539,11
E01014447,968,48.594,16539,12
E01014447,343,17.219,16539,1
E01014447,0,0,16539,2
E01014447,4,0.201,16539,3
E01014447,24,1.205,16539,4
E01014447,5,0.251,16539,5
E01014447,10,0.502,16539,6
E01014447,533,26.757,16539,7
E01014447,29,1.456,16539,8
E01014447,14,0.703,16539,9
E01014447,51,2.56,16539,10
E01014447,11,0.552,16539,11
E01014447,968,48.594,16539,12
E01014447,343,17.219,16539,1
E01014447,0,0,16539,2
E01014447,4,0.201,16539,3
E01014447,24,1.205,16539,4
E01014447,5,0.251,16539,5
E01014447,10,0.502,16539,6
E01014447,533,26.757,16539,7
E01014447,29,1.456,16539,8
E01014447,14,0.703,16539,9
E01014447,51,2.56,16539,10
E01014447,11,0.552,16539,11
E01014447,968,48.594,16539,12
E01014448,165,11.194,10098,1
E01014448,0,0,10098,2
E01014448,1,0.068,10098,3
E01014448,16,1.085,10098,4
E01014448,3,0.204,10098,5
E01014448,7,0.475,10098,6
E01014448,394,26.73,10098,7
E01014448,26,1.764,10098,8
E01014448,6,0.407,10098,9
E01014448,42,2.849,10098,10
E01014448,5,0.339,10098,11
E01014448,809,54.885,10098,12
E01014448,165,11.194,10098,1
E01014448,0,0,10098,2
E01014448,1,0.068,10098,3
E01014448,16,1.085,10098,4
E01014448,3,0.204,10098,5
E01014448,7,0.475,10098,6
E01014448,394,26.73,10098,7
E01014448,26,1.764,10098,8
E01014448,6,0.407,10098,9
E01014448,42,2.849,10098,10
E01014448,5,0.339,10098,11
E01014448,809,54.885,10098,12
E01014449,219,14.959,25490,1
E01014449,1,0.068,25490,2
E01014449,0,0,25490,3
E01014449,27,1.844,25490,4
E01014449,0,0,25490,5
E01014449,4,0.273,25490,6
E01014449,462,31.557,25490,7
E01014449,31,2.117,25490,8
E01014449,7,0.478,25490,9
E01014449,36,2.459,25490,10
E01014449,4,0.273,25490,11
E01014449,673,45.97,25490,12
E01014449,219,14.959,25490,1
E01014449,1,0.068,25490,2
E01014449,0,0,25490,3
E01014449,27,1.844,25490,4
E01014449,0,0,25490,5
E01014449,4,0.273,25490,6
E01014449,462,31.557,25490,7
E01014449,31,2.117,25490,8
E01014449,7,0.478,25490,9
E01014449,36,2.459,25490,10
E01014449,4,0.273,25490,11
E01014449,673,45.97,25490,12
E01014448,165,11.194,10098,1
E01014448,0,0,10098,2
E01014448,1,0.068,10098,3
E01014448,16,1.085,10098,4
E01014448,3,0.204,10098,5
E01014448,7,0.475,10098,6
E01014448,394,26.73,10098,7
E01014448,26,1.764,10098,8
E01014448,6,0.407,10098,9
E01014448,42,2.849,10098,10
E01014448,5,0.339,10098,11
E01014448,809,54.885,10098,12
E01014450,126,8.589,12365,1
E01014450,1,0.068,12365,2
E01014450,2,0.136,12365,3
E01014450,20,1.363,12365,4
E01014450,0,0,12365,5
E01014450,5,0.341,12365,6
E01014450,427,29.107,12365,7
E01014450,43,2.931,12365,8
E01014450,4,0.273,12365,9
E01014450,42,2.863,12365,10
E01014450,7,0.477,12365,11
E01014450,790,53.851,12365,12
E01014449,219,14.959,25490,1
E01014449,1,0.068,25490,2
E01014449,0,0,25490,3
E01014449,27,1.844,25490,4
E01014449,0,0,25490,5
E01014449,4,0.273,25490,6
E01014449,462,31.557,25490,7
E01014449,31,2.117,25490,8
E01014449,7,0.478,25490,9
E01014449,36,2.459,25490,10
E01014449,4,0.273,25490,11
E01014449,673,45.97,25490,12
E01014449,219,14.959,25490,1
E01014449,1,0.068,25490,2
E01014449,0,0,25490,3
E01014449,27,1.844,25490,4
E01014449,0,0,25490,5
E01014449,4,0.273,25490,6
E01014449,462,31.557,25490,7
E01014449,31,2.117,25490,8
E01014449,7,0.478,25490,9
E01014449,36,2.459,25490,10
E01014449,4,0.273,25490,11
E01014449,673,45.97,25490,12
E01014450,126,8.589,12365,1
E01014450,1,0.068,12365,2
E01014450,2,0.136,12365,3
E01014450,20,1.363,12365,4
E01014450,0,0,12365,5
E01014450,5,0.341,12365,6
E01014450,427,29.107,12365,7
E01014450,43,2.931,12365,8
E01014450,4,0.273,12365,9
E01014450,42,2.863,12365,10
E01014450,7,0.477,12365,11
E01014450,790,53.851,12365,12
E01014448,165,11.194,10098,1
E01014448,0,0,10098,2
E01014448,1,0.068,10098,3
E01014448,16,1.085,10098,4
E01014448,3,0.204,10098,5
E01014448,7,0.475,10098,6
E01014448,394,26.73,10098,7
E01014448,26,1.764,10098,8
E01014448,6,0.407,10098,9
E01014448,42,2.849,10098,10
E01014448,5,0.339,10098,11
E01014448,809,54.885,10098,12
E01014450,126,8.589,12365,1
E01014450,1,0.068,12365,2
E01014450,2,0.136,12365,3
E01014450,20,1.363,12365,4
E01014450,0,0,12365,5
E01014450,5,0.341,12365,6
E01014450,427,29.107,12365,7
E01014450,43,2.931,12365,8
E01014450,4,0.273,12365,9
E01014450,42,2.863,12365,10
E01014450,7,0.477,12365,11
E01014450,790,53.851,12365,12
E01014451,217,12.45,15177,1
E01014451,0,0,15177,2
E01014451,0,0,15177,3
E01014451,37,2.123,15177,4
E01014451,2,0.115,15177,5
E01014451,5,0.287,15177,6
E01014451,545,31.268,15177,7
E01014451,32,1.836,15177,8
E01014451,15,0.861,15177,9
E01014451,42,2.41,15177,10
E01014451,3,0.172,15177,11
E01014451,845,48.48,15177,12
E01014450,126,8.589,12365,1
E01014450,1,0.068,12365,2
E01014450,2,0.136,12365,3
E01014450,20,1.363,12365,4
E01014450,0,0,12365,5
E01014450,5,0.341,12365,6
E01014450,427,29.107,12365,7
E01014450,43,2.931,12365,8
E01014450,4,0.273,12365,9
E01014450,42,2.863,12365,10
E01014450,7,0.477,12365,11
E01014450,790,53.851,12365,12
E01014451,217,12.45,15177,1
E01014451,0,0,15177,2
E01014451,0,0,15177,3
E01014451,37,2.123,15177,4
